game,top_1_game,top_1_sim,top_2_game,top_2_sim,top_3_game,top_3_sim,top_4_game,top_4_sim,top_5_game,top_5_sim,top_6_game,top_6_sim,top_7_game,top_7_sim,top_8_game,top_8_sim,top_9_game,top_9_sim,top_10_game,top_10_sim
Street Fighter IV,Left 4 Dead,0.21202179039331542,Battlefield Bad Company 2,0.1946722805972994,Borderlands,0.17660883851125778,Company of Heroes Opposing Fronts,0.1524478146997722,Dead Island,0.15054647570337887,"Warhammer 40,000 Space Marine",0.14609688935499887,Batman Arkham Asylum GOTY Edition,0.12526278909891705,LIMBO,0.1211751200357573,Left 4 Dead 2,0.1210052700988212,Red Faction Armageddon,0.1116805448617422
Street Racing Syndicate,STCC The Game,0.3926778484036022,RACE On,0.3926778484036022,Skyborn,0.2708644494415287,FlatOut 2,0.26995575418029755,Star Wars - Jedi Knight II Jedi Outcast,0.23607209751878977,Sid Meier's Civilization IV,0.2262197164972582,Cthulhu Saves the World ,0.22351646579196466,RACE 07 - Formula RaceRoom Add-On,0.22150017939538977,The Incredible Adventures of Van Helsing Thaumaturge,0.21902523937646765,Deadlight,0.21571299692871213
Strider,Bionic Commando Rearmed,0.5987415809444342,Resident Evil Revelations / Biohazard Revelations,0.42993048730916544,resident evil 4 / biohazard 4,0.41106439358408337,Resident Evil Revelations 2 / Biohazard Revelations 2,0.40782288848363135,Lost Planet 3,0.4058638558465673,Sweet Lily Dreams,0.40334094354573186,Resident Evil 5 / Biohazard 5,0.3925473395142854,Viking Battle for Asgard,0.3052172861315212,Sacred Citadel,0.2944936168914299,Remember Me,0.29394186029855063
Strife,Bloodline Champions,0.18349978258628802,TOME Immortal Arena,0.15196127435433565,FreeStyle2 Street Basketball,0.11655683155366066,Gear Up,0.11322125386855723,Nosgoth,0.10412268331642198,Dota 2,0.10383359395304546,Super Crate Box,0.10171908235921204,Unturned,0.10086614225270327,Dirty Bomb,0.09573605750570229,Magicka Wizard Wars,0.09272042536801235
Strike Suit Infinity,Strike Suit Zero,0.4339500008019306,Max Payne,0.22026762851260964,Red Faction Armageddon,0.21704874432101534,Beat Hazard,0.20832649023134936,Poker Night 2,0.19970676349170893,Osmos,0.1910383155486489,Jamestown,0.18832088189747082,GRID,0.18790560350444635,Assassin's Creed,0.18161812019204954,Deadlight,0.18154345670568722
Strike Suit Zero,Toki Tori 2+,0.5422985688502056,Papo & Yo,0.509239823333947,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,0.5043632179662518,Joe Danger 2 The Movie,0.4923565363915806,Strike Suit Infinity,0.4339500008019306,To the Moon,0.3624374352862579,Shank 2,0.3215893077426828,Rush Bros,0.311568860170614,Tower of Guns,0.3102116395676524,HOARD,0.3027170927544252
Strike Vector,Race The Sun,0.18815405231787863,The Bridge,0.17652304784131137,Monaco,0.15406935272173808,Mirror's Edge,0.14186786998459705,The Darkness II,0.12661185608148146,Rocket League,0.1193889841439964,BioShock Infinite,0.11602382208178266,Firefall,0.11342304436280366,Borderlands DLC The Secret Armory of General Knoxx,0.11242307009305114,Borderlands DLC The Zombie Island of Dr. Ned,0.1120179405949085
Strong Bad Episode 1 Homestar Ruiner,Strong Bad Episode 4 Dangeresque 3,0.9145447568137074,Strong Bad Episode 2 Strong Badia the Free,0.9029651377771735,Strong Bad Episode 3 Baddest of the Bands,0.8987264915872275,Strong Bad Episode 5 8-Bit Is Enough,0.8952399713556427,Sam & Max 305 The City that Dares not Sleep,0.3168096267078733,Sam & Max 303 They Stole Max's Brain!,0.3162335938217067,Sam & Max 304 Beyond the Alley of the Dolls,0.31566907529640326,Sam & Max 302 The Tomb of Sammun-Mak,0.3145728972861005,Sam & Max 301 The Penal Zone,0.2951780931774346,Puzzle Agent,0.259723649880468
Strong Bad Episode 2 Strong Badia the Free,Strong Bad Episode 3 Baddest of the Bands,0.999643293899624,Strong Bad Episode 4 Dangeresque 3,0.9905517356806598,Strong Bad Episode 5 8-Bit Is Enough,0.9329976931571726,Strong Bad Episode 1 Homestar Ruiner,0.9029651377771735,Sam & Max 305 The City that Dares not Sleep,0.3240542828794102,Sam & Max 303 They Stole Max's Brain!,0.32346507753934073,Sam & Max 304 Beyond the Alley of the Dolls,0.3228876498652188,Sam & Max 302 The Tomb of Sammun-Mak,0.32176640496263137,Sam & Max 301 The Penal Zone,0.3040857654722512,Puzzle Agent,0.25164980243613383
Strong Bad Episode 3 Baddest of the Bands,Strong Bad Episode 2 Strong Badia the Free,0.999643293899624,Strong Bad Episode 4 Dangeresque 3,0.9865357593970225,Strong Bad Episode 5 8-Bit Is Enough,0.9230533670676955,Strong Bad Episode 1 Homestar Ruiner,0.8987264915872275,Sam & Max 305 The City that Dares not Sleep,0.3221277289801929,Sam & Max 303 They Stole Max's Brain!,0.32154202655894076,Sam & Max 304 Beyond the Alley of the Dolls,0.32096803178355177,Sam & Max 302 The Tomb of Sammun-Mak,0.3198534528590217,Sam & Max 301 The Penal Zone,0.302110681644313,Puzzle Agent,0.25015370461013775
Strong Bad Episode 4 Dangeresque 3,Strong Bad Episode 2 Strong Badia the Free,0.9905517356806598,Strong Bad Episode 3 Baddest of the Bands,0.9865357593970225,Strong Bad Episode 5 8-Bit Is Enough,0.9735365912603577,Strong Bad Episode 1 Homestar Ruiner,0.9145447568137074,Sam & Max 305 The City that Dares not Sleep,0.330291623367103,Sam & Max 303 They Stole Max's Brain!,0.3296910771051036,Sam & Max 304 Beyond the Alley of the Dolls,0.32910253520351807,Sam & Max 302 The Tomb of Sammun-Mak,0.32795970877401676,Sam & Max 301 The Penal Zone,0.3107975449513684,Puzzle Agent,0.25649351407452897
Strong Bad Episode 5 8-Bit Is Enough,Strong Bad Episode 4 Dangeresque 3,0.9735365912603577,Strong Bad Episode 2 Strong Badia the Free,0.9329976931571726,Strong Bad Episode 3 Baddest of the Bands,0.9230533670676955,Strong Bad Episode 1 Homestar Ruiner,0.8952399713556427,Sam & Max 305 The City that Dares not Sleep,0.32674462146128935,Sam & Max 303 They Stole Max's Brain!,0.32615052446589304,Sam & Max 304 Beyond the Alley of the Dolls,0.3255683029160781,Sam & Max 302 The Tomb of Sammun-Mak,0.3244377493001654,Sam & Max 301 The Penal Zone,0.30886396295425506,Puzzle Agent,0.2537390301007105
Stronghold 2,Stronghold Legends,0.8238739319232632,Stronghold Crusader HD,0.5664762611800205,Stronghold Crusader Extreme HD,0.509587316982445,Stronghold HD,0.49669693945038973,Two Worlds 2 - Pirates of the Flying Fortress ,0.2130258700126174,Two Worlds II,0.21032763077813343,Stronghold 3,0.20039493801759384,Red Faction Guerrilla Steam Edition,0.1912994012110944,Overlord,0.17732652023694384,Sins of a Solar Empire Rebellion,0.1759893514076885
Stronghold 3,Stronghold HD,0.48406739473971405,Stronghold Crusader 2,0.2705882116623234,Sins of a Solar Empire Rebellion,0.24328203543664906,Total War ROME II - Emperor Edition,0.21519534312977787,Stronghold 2,0.20039493801759384,Total War SHOGUN 2,0.19922550800874197,Empire Total War,0.1990169934930537,Stronghold Legends,0.19604718218296832,Men of War Assault Squad,0.18744673511638077,Company of Heroes 2,0.1855480342228573
Stronghold Crusader 2,Stronghold 3,0.2705882116623234,Stronghold HD,0.22267540019807466,Total War ROME II - Emperor Edition,0.1626840096647212,Empire Total War,0.16218585197864646,Stronghold Crusader Extreme HD,0.16009563803202756,Stronghold Crusader HD,0.14511568249237392,Total War SHOGUN 2,0.12670915438799787,XCOM Enemy Unknown,0.07853593362254986,Sid Meier's Civilization V,0.07220282375225413,Skyrim High Resolution Texture Pack,0.06378232705444589
Stronghold Crusader Extreme HD,Stronghold Crusader HD,0.7908595738761722,Stronghold Legends,0.5259220743183448,Stronghold 2,0.509587316982445,Stronghold HD,0.38567369463054657,From Dust,0.31041776786978054,Red Faction Guerrilla Steam Edition,0.29617351269656844,Penumbra Overture,0.2795810560773772,Max Payne 2 The Fall of Max Payne,0.26173115254039336,Brtal Legend,0.25383970908608544,Leviathan Warships,0.25165178092359053
Stronghold Crusader HD,Stronghold Crusader Extreme HD,0.7908595738761722,Stronghold Legends,0.6877660172713649,Stronghold 2,0.5664762611800205,Stronghold HD,0.48179515325374817,Sins of a Solar Empire Rebellion,0.26055004350401195,Two Worlds 2 - Pirates of the Flying Fortress ,0.23422164609799223,Red Faction Guerrilla Steam Edition,0.21765516952462446,Risen,0.19799969804730197,Two Worlds II,0.1950487240026822,Mass Effect 2,0.1945465573490753
Stronghold HD,Stronghold Legends,0.5723895679804252,Stronghold 2,0.49669693945038973,Stronghold 3,0.48406739473971405,Stronghold Crusader HD,0.48179515325374817,Stronghold Crusader Extreme HD,0.38567369463054657,Company of Heroes,0.2380057747316036,Stronghold Crusader 2,0.22267540019807466,Crusader Kings II Warriors of Faith Unit Pack,0.22103809473651082,Sins of a Solar Empire Rebellion,0.21962922395992285,Company of Heroes 2,0.21330987262378412
Stronghold Kingdoms,EverQuest Free-to-Play,0.23705687418426788,Kingdom Wars,0.23019675068279208,Pandora Saga Weapons of Balance,0.19697203914466815,EverQuest II,0.18308577340918447,Sins of a Solar Empire Rebellion,0.17165525307946777,Star Conflict,0.16694782479576858,Neverwinter,0.16585430299576714,RIFT,0.16083669721475932,March of War,0.16029712026077192,Dungeon Fighter Online,0.15822767852328942
Stronghold Legends,Stronghold 2,0.8238739319232632,Stronghold Crusader HD,0.6877660172713649,Stronghold HD,0.5723895679804252,Stronghold Crusader Extreme HD,0.5259220743183448,Sins of a Solar Empire Rebellion,0.20999607159431743,Two Worlds 2 - Pirates of the Flying Fortress ,0.2061937230333282,Stronghold 3,0.19604718218296832,Two Worlds II,0.18521071927556354,Risen,0.1774169088016749,Red Faction Guerrilla Steam Edition,0.16910339460955698
Styx Master of Shadows,Tom Clancy's Splinter Cell Conviction,0.22106205059530906,"Warhammer 40,000 Dawn of War  Soulstorm",0.1914881352511442,Borderlands,0.18372740749306032,Pillars of Eternity,0.17576491394433547,Thief,0.1706538212444561,Thief - Opportunist,0.16981035717244855,Prototype 2 RADNET Access Pack,0.16821602506862945,Metro 2033 Redux,0.16343217380301095,Mark of the Ninja,0.1620965853637256,Divinity Original Sin,0.1560081318413364
Subnautica,The Forest,0.13350404641361308,Tomb Raider,0.12953301147638513,The Elder Scrolls V Skyrim - Dragonborn,0.0987309023610576,War Thunder,0.08244764613501651,Saints Row The Third,0.08243279392367796,The Elder Scrolls V Skyrim - Hearthfire,0.07870966617684576,The Elder Scrolls V Skyrim - Dawnguard,0.07755596441077486,BioShock Infinite,0.0753951142491836,The Elder Scrolls V Skyrim,0.07413177233508902,Trove,0.06721453998103945
Summoner,Black Mirror,0.7697100381428679,SpellForce 2 - Demons of the Past,0.568730200479961,AquaNox 2 Revelation,0.5590169943749475,AquaNox,0.5156124641118274,Just Cause,0.2925532117963481,The Incredible Adventures of Van Helsing,0.2717773657711378,The Incredible Adventures of Van Helsing Thaumaturge,0.26352313834736496,Deus Ex Invisible War,0.25044076083853045,System Shock 2,0.24542974592697864,Supreme Commander,0.2344512379420904
Sun Blast,The Howler,0.7723048728911033,BEEP,0.4841242116000262,Defy Gravity,0.30626867061397633,Dino D-Day,0.1944640543471948,Sniper Elite V2,0.1619644118954524,Terraria,0.10559414819016928,Dead Island Epidemic,0.08538598253217804,Saints Row The Third,0.08441601763804243,Amnesia The Dark Descent,0.07731977834746076,Counter-Strike Global Offensive,0.07651546718735518
Sunless Sea,Endless Space,0.2877560418687524,Shadowrun Returns,0.23633140758718085,Darkest Dungeon,0.20375397884569407,Banished,0.19337343927828482,Planetary Annihilation,0.16232854928203105,Kerbal Space Program,0.16048407926730315,Space Engineers,0.15854800556596468,The Long Dark,0.15698063067627652,BioShock,0.15621588529041786,Cities Skylines,0.14330958257019186
Sunny - Hunter (Support Class),Slim - Hunter (Medic Class),1.0,Torvald - Hunter (Assault Class),1.0,Crow - Hunter (Trapper Class),0.9534625892455925,Lennox - Hunter (Assault Class),0.7071067811865475,Jack - Hunter (Trapper Class),0.7071067811865475,Evolve - Gorgon,0.7071067811865475,Evolve,0.5446469569055951,Evolve - Behemoth,0.42426406871192845,Borderlands The Pre-Sequel,0.16976262850490584,Left 4 Dead,0.05925471696447728
Sunrider Mask of Arcadius,Bullet Run,0.4779449180753217,Brawl Busters,0.4779449180753217,HOMEFRONT Demo,0.4779449180753217,Dungeon Fighter Online,0.4779449180753217,World of Battles,0.4779449180753217,Arcane Saga Online,0.46276817702754725,Pandora Saga Weapons of Balance,0.46276817702754725,Moon Breakers,0.40300466077585106,Fiesta Online NA,0.39980870703120214,Dungeon Party,0.398346786722563
Super Amazing Wagon Adventure,Terraria,0.08148553173118993,Dota 2,0.03276478031655166,A Valley Without Wind 2,0.0,ARK Survival Evolved,0.0,Ys Origin,0.0,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0,theHunter,0.0,the static speaks my name,0.0,sZone-Online,0.0,resident evil 4 / biohazard 4,0.0
Super Crate Box,Dungeon Party,0.3471987941245588,Brawl Busters,0.30816096193598874,Bullet Run,0.30816096193598874,World of Battles,0.30816096193598874,Dungeon Fighter Online,0.30816096193598874,HOMEFRONT Demo,0.30816096193598874,Pandora Saga Weapons of Balance,0.29837556838233553,Arcane Saga Online,0.29837556838233553,Fiesta Online NA,0.26535405770479975,Floating Point,0.2634763457649171
Super Hexagon,Draw a Stickman EPIC,0.27871351621882484,Dynamite Jack,0.26616593880299155,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,0.25888211690981916,FEZ,0.25524187887480226,VVVVVV,0.25035703641268126,Beatbuddy Tale of the Guardians,0.2488914914292103,Chains,0.24558192534172296,The Great Jitters Pudding Panic,0.24509411167931677,Superbrothers Sword & Sworcery EP,0.24350366574551516,Retro/Grade,0.24019200567582308
Super Killer Hornet Resurrection,RADical ROACH Deluxe Edition,0.6874289388462114,Ionball 2  Ionstorm,0.6273367679722466,Blood of Old,0.5950386531677743,Battlepaths,0.5518141443778298,Frozen Hearth,0.5258571607461818,Racer 8,0.5244095008732895,Shadows on the Vatican - Act I Greed,0.5226741737647077,Enemy Mind,0.5091242261699755,Realms of the Haunting,0.4973523564265937,QuestRun,0.4960839968020951
Super Meat Boy,BIT.TRIP RUNNER,0.4618732031573547,Bastion,0.44514832855316844,And Yet It Moves,0.43897025386032223,LIMBO,0.437670454503455,The Binding of Isaac,0.4240525619439541,NightSky,0.42371030774373053,Psychonauts,0.4156806270423004,VVVVVV,0.4148870314574411,Braid,0.4133984599197842,Osmos,0.41173056653374895
Super Monday Night Combat,District 187,0.3557972335312147,Xam,0.2530506841903105,World of Battles,0.23042049401094222,Bullet Run,0.23042049401094222,Brawl Busters,0.23042049401094222,Dungeon Fighter Online,0.23042049401094222,HOMEFRONT Demo,0.23042049401094222,Pandora Saga Weapons of Balance,0.2231036839823163,Arcane Saga Online,0.2231036839823163,CrimeCraft GangWars,0.22015536017912712
Super Sanctum TD,Rush Bros,0.7005465028782001,Guardians of Middle-earth,0.3958615275489834,Woodle Tree Adventures,0.3900805148517168,Avencast,0.38864463058471377,Sid Meier's Ace Patrol Pacific Skies,0.37301926122170237,Beatbuddy Tale of the Guardians,0.3719910559788668,Sid Meier's Ace Patrol,0.3378873033459629,Puzzle Agent,0.33011263566485144,Gun Monkeys,0.32151161217384133,Afterfall InSanity Extended Edition,0.3035770343507416
Super Splatters,MirrorMoon EP,0.6000627194784004,Contraption Maker,0.4824619446041252,140,0.4371705210087276,Anachronox,0.4368900085349443,Superfrog HD,0.4229839622899084,Daikatana,0.40780378435902187,Beatbuddy Tale of the Guardians,0.37931706740393933,La-Mulana,0.3744489807483814,Mechanic Escape,0.3673871563361903,Rocketbirds Hardboiled Chicken,0.3613822182469506
Superbrothers Sword & Sworcery EP,Psychonauts Demo,0.5773346508438942,Psychonauts,0.5346256438318928,Bastion,0.49466222790194736,LIMBO,0.47718127706221103,Lone Survivor The Director's Cut,0.45541292691870777,Crayon Physics Deluxe,0.4200161361317156,NightSky,0.40182512729324277,Super Meat Boy,0.37268529686543217,FEZ,0.3722250081299573,Monaco,0.3691791067011228
Superfrog HD,Worms Pinball,0.7904953840646991,Worms Blast,0.7904953840646991,Worms Crazy Golf,0.7795230715200048,Worms Ultimate Mayhem,0.5905026632989003,Worms Armageddon,0.4889750980613418,Sweet Lily Dreams,0.48546386858643104,Prime World Defenders,0.4618368214827687,Alien Breed 3 Descent,0.4435294561992761,RPG Maker Tyler Warren First 50 Battler Pack,0.43166756912853976,Alien Breed Impact,0.42616689710245037
Supreme Commander,Supreme Commander Forged Alliance,0.7568090197227542,Supreme Commander 2,0.36848676397919755,Supreme Commander 2 - Infinite War Battle Pack One,0.3390917997787292,Viking Battle for Asgard,0.33062021235808914,SpellForce 2 - Demons of the Past,0.32740225257515465,AquaNox,0.3200323098584964,Titan Quest Immortal Throne,0.3129788382482402,Sweet Lily Dreams,0.30643529679873865,AquaNox 2 Revelation,0.2995769568820235,Stealth Bastard Deluxe,0.2890578150710967
Supreme Commander 2,Supreme Commander 2 - Infinite War Battle Pack One,0.7079507971792007,Supreme Commander Forged Alliance,0.4201392273827019,Planetary Annihilation,0.38999508767651964,Supreme Commander,0.36848676397919755,Meridian New World,0.2796355584750557,The Bureau XCOM Declassified - Light Plasma Pistol,0.27103389037139086,The Bureau XCOM Declassified - Code Breakers,0.2708480868100525,Impire,0.26094512340517434,The Bureau XCOM Hangar 6 R&D,0.256165925566878,Demigod,0.24552772437530812
Supreme Commander 2 - Infinite War Battle Pack One,Supreme Commander 2,0.7079507971792007,Meridian New World,0.3808534707056584,Planetary Annihilation,0.36666092438692616,Supreme Commander Forged Alliance,0.34485811169977504,The Bureau XCOM Declassified - Code Breakers,0.34020690871988585,Supreme Commander,0.3390917997787292,The Incredible Adventures of Van Helsing Thaumaturge,0.2868876552746235,Gothic,0.28353168226355313,Shadowgrounds Survivor,0.2797098535853698,Viking Battle for Asgard,0.2667319494829117
Supreme Commander Forged Alliance,Supreme Commander,0.7568090197227542,Supreme Commander 2,0.4201392273827019,Supreme Commander 2 - Infinite War Battle Pack One,0.34485811169977504,Viking Battle for Asgard,0.3190420252995367,Titan Quest Immortal Throne,0.2834689778059542,Planetary Annihilation TITANS,0.27006103920113966,SpellForce Platinum Edition,0.2542538177325055,AquaNox,0.24792289182725716,Defense Grid 2,0.23996284671137336,The Guild II,0.23784592335671467
Surgeon Simulator,Goat Simulator,0.37441729777383603,Guacamelee! Gold Edition,0.33071537521890004,Gunpoint,0.31760866640437746,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,0.29448997825813567,Just Cause 2,0.2818916684273927,Monaco,0.27244366952611554,Joe Danger 2 The Movie,0.27233458885697875,Hotline Miami,0.27155225935511385,Reus,0.26757744009097845,Papo & Yo,0.26575356393353894
